"","Mittelwert","CI (unten)","CI (oben)","Name","Fraktion","Kommission"
"1936",-9.67617961193122,-13.0096119972097,-7.0320311534986,"Arslan Sibel","G","WBK"
"1937",-9.66452033924845,-12.9154221669075,-6.96546791968176,"Pardini Corrado","S","WBK"
"1938",-9.59128560311312,-12.8917584684361,-6.96083826439289,"Aebischer Matthias","S","WBK"
"1939",-9.56568536748682,-13.2600277326592,-6.622799396994,"Steiert Jean-Fran\c cois","S","WBK"
"1940",-9.56542264776905,-12.8520385066154,-6.96172611805457,"Gl\""attli Balthasar","G","WBK"
"1941",-9.4421955629161,-12.7674480104359,-6.80860234197018,"Rytz Regula","G","WBK"
"1942",-9.37719343168277,-12.4534518242406,-6.84750061479968,"H\""asler Christine","G","WBK"
"1943",-9.3635343385295,-13.0906006747848,-6.51192687665934,"Schelbert Louis","G","WBK"
"1944",-9.35828598622564,-12.595434245911,-6.82034663159169,"Fehlmann Rielle Laurence","S","WBK"
"1945",-9.1223987812471,-12.504351557176,-6.51705402369414,"Leutenegger Oberholzer Susanne","S","WBK"
"1946",-9.04359893877024,-12.0131242733655,-6.69316458052856,"Graf Maya","G","WBK"
"1947",-8.20269816156808,-10.8740465736331,-5.93268966338346,"Thorens Goumaz Ad\`ele","G","WBK"
"1948",-8.12737215976342,-11.4460514826353,-5.51328239508489,"Br\'elaz Daniel","G","WBK"
"1949",-7.88949653533818,-10.3182164942701,-5.84598937820594,"Fricker Jonas","G","WBK"
"1950",-7.69298231735886,-10.1650165574782,-5.59564490176566,"Girod Bastien","G","WBK"
"1951",-7.35004789917019,-11.4601790447927,-4.00767239072867,"Schneider Sch\""uttel Ursula","S","WBK"
"1952",-6.47054953876491,-7.21815033577859,-5.75300537009972,"Nordmann Roger","S","WBK"
"1953",-5.43504052568104,-10.6351437743043,-1.1590753565495,"Bendahan Samuel","S","WBK"
"1954",-5.13083541170318,-6.78185720312245,-3.61150346129531,"Streiff-Feller Marianne","C","WBK"
"1955",-4.77228167215726,-6.39746590984529,-3.26644127387705,"Ingold Maja","C","WBK"
"1956",-3.44544763642956,-4.79319579001754,-2.21463000844766,"Quadranti Rosmarie","BD","WBK"
"1957",-3.29700952990154,-4.590465326735,-2.06862123477422,"Bertschy Kathrin","GL","WBK"
"1958",-3.16877396236161,-4.46561833688488,-1.95479750599455,"Marchand-Balet G\'eraldine","C","WBK"
"1959",-2.88771026389168,-4.1248749218288,-1.6874157646878,"Moser Tiana Angelina","GL","WBK"
"1960",-2.8725027819002,-4.11102840073247,-1.68393615742306,"Bulliard-Marbach Christine","C","WBK"
"1961",-2.87209053986162,-4.21801973605249,-1.62686731419919,"Hess Lorenz","BD","WBK"
"1962",-2.84483815269386,-4.18160585412424,-1.59365433035956,"Landolt Martin","BD","WBK"
"1963",-2.71913491226992,-3.98963536487835,-1.50900371948156,"Flach Beat","GL","WBK"
"1964",-2.70761186061281,-4.04006232739339,-1.45710178570927,"Chevalley Isabelle","GL","WBK"
"1965",-2.59077483458742,-3.82676535505513,-1.39650078476083,"Weibel Thomas","GL","WBK"
"1966",-2.53841470257389,-3.81745495874341,-1.37013588983044,"Grossen J\""urg","GL","WBK"
"1967",-2.46317482741389,-3.75067966424807,-1.23894219367137,"Campell Duri","BD","WBK"
"1968",-2.41133426576421,-3.73315799780836,-1.18306186900796,"Guhl Bernhard","BD","WBK"
"1969",-2.13011758736591,-3.38581642776558,-0.92240940744316,"Schmid-Federer Barbara","C","WBK"
"1970",-2.05134554902423,-3.78414858942937,-0.455721194675508,"B\""aumle Martin","GL","WBK"
"1971",-2.03259604986653,-3.18557930012857,-0.924603721754423,"Riklin Kathy","C","WBK"
"1972",-1.82930755058869,-3.02497166473784,-0.675208710941865,"Barazzone Guillaume","C","WBK"
"1973",-1.82073011429279,-2.98138410664123,-0.721401535458536,"Gm\""ur-Sch\""onenberger Andrea","C","WBK"
"1974",-1.7356321048264,-7.97122188426049,3.34021961364019,"Gugger Niklaus-Samuel","C","WBK"
"1975",-1.70196125480173,-7.91889796717031,3.53094345336608,"K\""alin Ir\`ene","G","WBK"
"1976",-1.5030082590705,-2.70988099529297,-0.31972350512453,"Vogler Karl","C","WBK"
"1977",-1.33661052578211,-6.27163987953037,2.91351349224937,"Siegenthaler Heinz","BD","WBK"
"1978",-1.31119668416472,-2.43583158689918,-0.228760375405875,"B\'egl\'e Claude","C","WBK"
"1979",-1.00814256869849,-2.17671052421677,0.067353438939195,"Schmidt Roberto","C","WBK"
"1980",-0.987236816148982,-2.04830786958652,0.0126762241304217,"Ammann Thomas","C","WBK"
"1981",-0.966090823971619,-2.12867354577739,0.140829681073157,"M\""uller-Altermatt Stefan","C","WBK"
"1982",-0.845118036387253,-2.10923333202582,0.346820857672029,"Candinas Martin","C","WBK"
"1983",-0.78784247487209,-1.93592414091723,0.293760974578165,"Schneider-Schneiter Elisabeth","C","WBK"
"1984",-0.740653143071324,-1.87092034937312,0.314941609054808,"Romano Marco","C","WBK"
"1985",-0.654456576975317,-1.72658203653364,0.364036811682613,"Eymann Christoph","RL","WBK"
"1986",-0.376065930072667,-1.37495010866858,0.57899210929035,"de Buman Dominique","C","WBK"
"1987",-0.319261309370836,-1.36003811370954,0.668137183948929,"Amherd Viola","C","WBK"
"1988",-0.293376876614859,-4.21634163477653,3.26352628923996,"Egger Thomas","C","WBK"
"1989",-0.28833268167895,-1.2955709863356,0.668096338350702,"Wehrli Laurent","RL","WBK"
"1990",-0.272259839635472,-1.29022055093294,0.695422801218164,"Lohr Christian","C","WBK"
"1991",-0.271882615757812,-1.28216195598063,0.700012806788774,"Grunder Hans","BD","WBK"
"1992",-0.166546925782141,-1.14358679915847,0.757115478114896,"Buttet Yannick","C","WBK"
"1993",-0.125052108114943,-1.09623015837795,0.8074985695956,"Regazzi Fabio","C","WBK"
"1994",-0.0248868992965381,-1.17328114464217,1.06825400451696,"B\""uchler Jakob","C","WBK"
"1995",0.0479925851806158,-0.920323636355304,0.972020851284146,"Ritter Markus","C","WBK"
"1996",0.0841591588503761,-0.989163713731196,1.09186065886629,"Gasche Urs","BD","WBK"
"1997",0.134541239932751,-0.915823771883574,1.17394726062876,"Derder Fathi","RL","WBK"
"1998",0.275936488803429,-0.84986328245504,1.32160489182981,"Pfister Gerhard","C","WBK"
"1999",0.326437065339563,-0.615908760821172,1.22022944111118,"Gschwind Jean-Paul","C","WBK"
"2000",0.368572782701785,-0.560103911358354,1.25487673891219,"Humbel Ruth","C","WBK"
"2001",0.397580256358133,-0.548994194770698,1.27964751558464,"M\""uller Leo","C","WBK"
"2002",0.466906801700278,-0.458438991043673,1.34581668818856,"Glanzmann-Hunkeler Ida","C","WBK"
"2003",0.469487217796484,-0.487099043242791,1.40922317477429,"Moret Isabelle","RL","WBK"
"2004",0.648832735259385,-0.743623781070148,1.96956183361351,"Markwalder Christa","RL","WBK"
"2005",0.652440207828759,-0.32226357822327,1.57105367546385,"Gm\""ur Alois","C","WBK"
"2006",0.734504808423512,-0.229671174465585,1.65047434957132,"Borloz Fr\'ed\'eric","RL","WBK"
"2007",0.819721007598021,-0.121715518198211,1.72803739281254,"Nantermod Philippe","RL","WBK"
"2008",0.976800618695554,-0.00992954424009262,1.93426098200329,"Feller Olivier","RL","WBK"
"2009",1.02041082709552,0.138809504125208,1.87858928795784,"Fiala Doris","RL","WBK"
"2010",1.18679893726632,0.135007142361736,2.19959638561022,"Walti Beat","RL","WBK"
"2011",1.39521231248761,0.5488972302341,2.22001118101884,"Hiltpold Hugues","RL","WBK"
"2012",1.48868657379173,0.652440583230938,2.32625048552,"Bourgeois Jacques","RL","WBK"
"2013",1.51529274094235,0.328857738462242,2.67617874604847,"Merlini Giovanni","RL","WBK"
"2014",1.57586559847935,0.698901411716912,2.45323914661334,"L\""uscher Christian","RL","WBK"
"2015",1.95191986301023,1.09945898669759,2.78025361406525,"Eichenberger-Walther Corina","RL","WBK"
"2016",2.07133179113639,1.28868896762248,2.85063440780073,"Bauer Philippe","RL","WBK"
"2017",2.10400996477285,1.2866758040778,2.89082475971279,"Wasserfallen Christian","RL","WBK"
"2018",2.14333801197653,1.06667518125855,3.15521013820864,"F\""assler Daniel","C","WBK"
"2019",2.22576593886387,1.38794573018478,3.02991553432903,"Cassis Ignazio","RL","WBK"
"2020",2.2350784280532,1.41519575400461,3.03682294861491,"Sauter Regine","RL","WBK"
"2021",2.25346796112226,1.42517013170253,3.03288440892457,"Jauslin Matthias Samuel","RL","WBK"
"2022",2.27970765021354,1.48510835671217,3.06381171507956,"Bigler Hans-Ulrich","RL","WBK"
"2023",2.35692979625811,-5.84167940426598,10.5523652778755,"Parmelin Guy","V","WBK"
"2024",2.42907766193413,-5.46962484623923,10.3585216818405,"Noser Ruedi","RL","WBK"
"2025",2.50442508033077,-5.67937298005794,10.8462830421458,"Jositsch Daniel","S","WBK"
"2026",2.83061347544816,2.05871872631332,3.58356812803151,"Dobler Marcel","RL","WBK"
"2027",2.89176122634492,1.91415095664667,3.88405974501358,"Fluri Kurt","RL","WBK"
"2028",2.99828112526046,2.23354502572823,3.77548195509971,"Burkart Thierry","RL","WBK"
"2029",3.00350103014237,2.21722650708862,3.77599914797768,"Vitali Albert","RL","WBK"
"2030",3.09961544668289,2.30874016414832,3.89102686500621,"G\""ossi Petra","RL","WBK"
"2031",3.1088907546282,2.31975193522634,3.9254367489261,"Schilliger Peter","RL","WBK"
"2032",3.30297397584906,2.51991059437272,4.08552067061038,"Schneeberger Daniela","RL","WBK"
"2033",3.33276264576624,2.5414900293321,4.13360624408023,"Genecand Beno\^it","RL","WBK"
"2034",3.41607674651927,2.61827988408917,4.21255522200726,"Pezzatti Bruno","RL","WBK"
"2035",3.57111253370036,2.59601443075384,4.61109008120787,"Hess Hermann","RL","WBK"
"2036",3.57907344340585,2.78007685462901,4.38396599007198,"M\""uller Walter","RL","WBK"
"2037",3.59056691139202,2.79905466372927,4.37430877265611,"Portmann Hans-Peter","RL","WBK"
"2038",4.73789547268777,3.95360375686939,5.5522037222451,"Pantani Roberta","V","WBK"
"2039",4.89764155292301,3.85654936812433,5.98610256447646,"Rime Jean-Fran\c cois","V","WBK"
"2040",5.38209893447483,0.10666791735977,11.8326027178295,"Cattaneo Rocco","RL","WBK"
"2041",5.46710598386248,4.6218598569613,6.38352265659277,"Fl\""uckiger-B\""ani Sylvia","V","WBK"
"2042",5.78837748109672,0.704563807364325,12.2940664395709,"Brunner Hansj\""org","RL","WBK"
"2043",5.82385699839311,0.689345169443506,12.1787442691982,"Gutjahr Diana","V","WBK"
"2044",6.42938240982347,5.42937263976207,7.47943027477102,"Golay Roger","V","WBK"
"2045",6.47885424157417,5.51679089989736,7.5491159989602,"Hurter Thomas","V","WBK"
"2046",6.59033488420797,5.50725732113716,7.75774854135351,"Quadri Lorenzo","V","WBK"
"2047",6.62899123298446,5.65117319504247,7.6880869035454,"Frehner Sebastian","V","WBK"
"2048",6.6777472172564,5.66927591615159,7.77830299001941,"Grin Jean-Pierre","V","WBK"
"2049",7.10999395302537,6.018194845012,8.29845610043446,"Nicolet Jacques","V","WBK"
"2050",7.11073142530364,6.01938479813207,8.32809777722658,"Aebi Andreas","V","WBK"
"2051",7.14070222176602,6.02059118531831,8.37397761217211,"Page Pierre-Andr\'e","V","WBK"
"2052",7.33935822384104,6.20876451969133,8.57825397494346,"Hausammann Markus","V","WBK"
"2053",7.36796261685879,6.23749867020645,8.61240732157797,"Ruppen Franz","V","WBK"
"2054",7.46371913159336,6.21871080695227,8.88839990879157,"Stahl J\""urg","V","WBK"
"2055",7.47873952781766,6.33577484419946,8.73400723420218,"Chiesa Marco","V","WBK"
"2056",7.48624958517394,6.39407417971114,8.71061626353963,"Imark Christian","V","WBK"
"2057",7.55760243464925,6.37912900536611,8.89236311379554,"Walter Hansj\""org","V","WBK"
"2058",7.58983577058816,6.42822764409976,8.85891275568587,"M\""uller Thomas","V","WBK"
"2059",7.71276053083088,6.52320716755847,9.07456452050977,"B\""uhler Manfred","V","WBK"
"2060",8.14405177881997,6.8862557602703,9.55909705702171,"von Siebenthal Erich","V","WBK"
"2061",8.33403841835108,6.96953402969029,9.85865599437436,"Buffat Micha\""el","V","WBK"
"2062",8.67685039511164,7.25235610481593,10.3789369487093,"Glauser-Zufferey Alice","V","WBK"
"2063",8.77255983201239,7.33454835744579,10.3739695234997,"Estermann Yvette","V","WBK"
"2064",8.95189540644425,7.47483614774213,10.6424396456527,"Sollberger Sandra","V","WBK"
"2065",9.05022311431107,7.59294230022218,10.7611020252809,"Herzog Verena","V","WBK"
"2066",9.19327974511611,7.62406255103614,10.9784828669255,"de Courten Thomas","V","WBK"
"2067",9.34148513049191,7.69551125689639,11.3134623984062,"Brand Heinz","V","WBK"
"2068",9.55465726145362,7.90212497744803,11.4709979118295,"Heer Alfred","V","WBK"
"2069",9.62422490365788,7.87998356819742,11.7038957160564,"Giezendanner Ulrich","V","WBK"
"2070",9.63334984565404,7.96667620737725,11.5162144630773,"Vogt Hans-Ueli","V","WBK"
"2071",9.65943044102982,8.0050114170408,11.6185644152493,"Burgherr Thomas","V","WBK"
"2072",9.66342431060037,8.01949110505171,11.588288113734,"Reimann Lukas","V","WBK"
"2073",9.6774397619691,8.01705740246058,11.5952194236423,"Egloff Hans","V","WBK"
"2074",9.7081851828533,8.00441988892057,11.5680576394573,"Reimann Maximilian","V","WBK"
"2075",9.74856252402587,8.06377121955884,11.6349194155856,"Addor Jean-Luc","V","WBK"
"2076",9.78373577246468,8.10139076000724,11.6913582991724,"Clottu Raymond","V","WBK"
"2077",9.8308674444871,8.15677337273264,11.8087134491168,"Amaudruz C\'eline","V","WBK"
"2078",9.86459629808034,8.14724500901536,11.8891204636269,"Martullo-Blocher Magdalena","V","WBK"
"2079",9.90379332336737,7.84708664647809,12.4369078413059,"Nidegger Yves","V","WBK"
"2080",9.9752092863595,8.24564535545516,11.9564185324598,"Zuberb\""uhler David","V","WBK"
"20811",10.0722421271173,8.32289753126871,12.1133490309278,"Salzmann Werner","V","WBK"
"2082",10.1335150708918,8.37342177786724,12.1467662779232,"Keller-Inhelder Barbara","V","WBK"
"2083",10.2017239288731,8.37603503172214,12.2944914941355,"Arnold Beat","V","WBK"
"2084",10.2810816160092,8.4304665700025,12.4379235997366,"Knecht Hansj\""org","V","WBK"
"2085",10.3863752548432,8.29064343784544,12.9222798296767,"R\""osti Albert","V","WBK"
"2086",10.395835929274,8.56082095191232,12.5276239469846,"Tuena Mauro","V","WBK"
"2087",10.5185041864078,8.59046844990183,12.7669235576906,"K\""oppel Roger","V","WBK"
"2088",10.7209987057686,8.8058138997663,12.9376161435399,"Wobmann Walter","V","WBK"
"2089",10.78037990064,8.8477815660342,13.0795642762541,"Walliser Bruno","V","WBK"
"2090",10.8570399115675,8.89820288974948,13.1858030112579,"Stamm Luzi","V","WBK"
